"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"02/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 5.318.804,78";
"01/2025";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 760.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"QUALIFICACAO DA ASSISTENCIA FARMACEUTICA NO SISTEMA UNICO DE SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 4.280.566,39";
"05/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 24.239.956,85";
"02/2025";"Legais, Voluntárias e Específicas";"GESTAO, TRABALHO, EDUCACAO E TRANSFORMACAO DIGITAL NA SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 41.076.376,50";
"02/2025";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE E AMBIENTE";"10 - Saúde";"Fundo Público";"MA";"R$ 10.892.365,94";
"02/2025";"Legais, Voluntárias e Específicas";"BOLSA FAMILIA: PROTECAO SOCIAL POR MEIO DA TRANSFERENCIA DE RENDA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MA";"R$ 3.676.005,09";
"05/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 24.738.870,00";
"02/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MA";"R$ 6.410.061,60";
"03/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 2.636.529,00";
"05/2025";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL E COMBATE A FOME";"10 - Saúde";"Fundo Público";"MA";"R$ 5.716.118,18";
"04/2025";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 156.795.956,02";
"03/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 45.499.700,33";
"05/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MA";"R$ 9.334.376,02";
"03/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MA";"R$ 7.369.759,54";
"01/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 83.982.330,54";
"03/2025";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE E AMBIENTE";"10 - Saúde";"Fundo Público";"MA";"R$ 10.898.437,94";
"05/2025";"Legais, Voluntárias e Específicas";"GESTAO, TRABALHO, EDUCACAO E TRANSFORMACAO DIGITAL NA SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 44.188.086,83";
"03/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 92.500,00";
"02/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 29.457.663,15";
"04/2025";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE E AMBIENTE";"10 - Saúde";"Fundo Público";"MA";"R$ 18.618.503,43";
"02/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 96.926.207,29";
"03/2025";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 164.109.484,98";
"06/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 69.328.674,14";
"04/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MA";"R$ 57.454.700,41";
"04/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 31.659.342,93";
"04/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MA";"R$ 12.629.665,12";
"01/2025";"Legais, Voluntárias e Específicas";"QUALIFICACAO DA ASSISTENCIA FARMACEUTICA NO SISTEMA UNICO DE SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 4.280.566,39";
"01/2025";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE E AMBIENTE";"10 - Saúde";"Fundo Público";"MA";"R$ 10.512.966,45";
"05/2025";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE E AMBIENTE";"10 - Saúde";"Fundo Público";"MA";"R$ 10.905.986,42";
"02/2025";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 193.860.774,37";
"01/2025";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 171.315.083,26";
"04/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 91.085.019,52";
"05/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 85.872.947,12";
"04/2025";"Legais, Voluntárias e Específicas";"QUALIFICACAO DA ASSISTENCIA FARMACEUTICA NO SISTEMA UNICO DE SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 4.280.566,39";
"05/2025";"Legais, Voluntárias e Específicas";"ATENCAO PRIMARIA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 160.514.601,84";
"03/2025";"Constitucionais e Royalties";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 516.323.136,60";
"01/2025";"Constitucionais e Royalties";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 1.654.190.356,87";
"02/2025";"Constitucionais e Royalties";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 473.296.208,61";
"04/2025";"Constitucionais e Royalties";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 1.383.742.568,38";
"03/2025";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MA";"R$ 842.369.571,11";
"04/2025";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MA";"R$ 1.657.383.525,27";
"02/2025";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MA";"R$ 1.257.285.133,68";
"01/2025";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MA";"R$ 951.116.848,84";
"02/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 98.394,30";
"03/2025";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"MG";"R$ 20.000,00";
"05/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"MG";"R$ 12.017,37";
"03/2025";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Entidades Sem Fins Lucrativos";"MG";"R$ 500,00";
"05/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA COM CIDADANIA";"06 - Segurança pública";"Entidades Sem Fins Lucrativos";"MG";"R$ 354.000,00";
"02/2025";"Legais, Voluntárias e Específicas";"SAUDE INDIGENA";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 41.016.043,00";
"03/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA COM CIDADANIA";"06 - Segurança pública";"Entidades Sem Fins Lucrativos";"MG";"R$ 81.800,00";
"03/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA COM CIDADANIA";"06 - Segurança pública";"Entidades Sem Fins Lucrativos";"MG";"R$ 22.800,00";
"06/2025";"Legais, Voluntárias e Específicas";"NEOINDUSTRIALIZACAO, AMBIENTE DE NEGOCIOS E PARTICIPACAO ECONOMICA INTERNACIONAL";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 2.644.256,75";
"02/2025";"Legais, Voluntárias e Específicas";"DIREITO A CULTURA";"13 - Cultura";"Administração Pública Municipal";"MG";"R$ 976.576,50";
"03/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA COM CIDADANIA";"06 - Segurança pública";"Entidades Sem Fins Lucrativos";"MG";"R$ 110.812,50";
"04/2025";"Legais, Voluntárias e Específicas";"AVIACAO CIVIL";"26 - Transporte";"Entidades Sem Fins Lucrativos";"MG";"R$ 38.900,00";
"05/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MG";"R$ 129.270,83";
"02/2025";"Legais, Voluntárias e Específicas";"DIREITO A CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"MG";"R$ 100.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 167.485,00";
"05/2025";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 7.778,00";
"02/2025";"Legais, Voluntárias e Específicas";"AGRICULTURA FAMILIAR E AGROECOLOGIA";"21 - Organização agrária";"Entidades Empresariais Privadas";"MG";"R$ 513.233,00";
"01/2025";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E ORDENAMENTO TERRITORIAL";"20 - Agricultura";"Entidades Empresariais Privadas";"MG";"R$ 150.000,00";
"06/2025";"Legais, Voluntárias e Específicas";"A HORA DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MG";"R$ 570.948,20";
"03/2025";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"MG";"R$ 165.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"AGRICULTURA FAMILIAR E AGROECOLOGIA";"21 - Organização agrária";"Entidades Empresariais Privadas";"MG";"R$ 350.000,00";
"06/2025";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"MG";"R$ 139.756,96";
"01/2025";"Legais, Voluntárias e Específicas";"DIREITOS PLURIETNICOS CULTURAIS E SOCIAIS PARA O PLENO EXERCICIO DA CIDADANIA E O BEM VIVER DOS POVOS INDIGENAS";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"MG";"R$ 200.000,00";
"02/2025";"Legais, Voluntárias e Específicas";"JUSTICA";"14 - Direitos da cidadania";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 116.546,06";
"01/2025";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 192.455,77";
"04/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 39.690,00";
"02/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 2.610,00";
"05/2025";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 493.580,91";
"05/2025";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"MG";"R$ 102.400,00";
"01/2025";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 984.661,63";
"03/2025";"Legais, Voluntárias e Específicas";"ABASTECIMENTO E SOBERANIA ALIMENTAR";"21 - Organização agrária";"Entidades Empresariais Privadas";"MG";"R$ 230.000,00";
"06/2025";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 318.733,13";
"05/2025";"Legais, Voluntárias e Específicas";"NEOINDUSTRIALIZACAO, AMBIENTE DE NEGOCIOS E PARTICIPACAO ECONOMICA INTERNACIONAL";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 3.044.259,00";
"04/2025";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"MG";"R$ 2.359.731,46";
"04/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MG";"R$ 170.240,00";
"02/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Municipal";"MG";"R$ 15.489,00";
"01/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 124.084.220,31";
"03/2025";"Legais, Voluntárias e Específicas";"PERIFERIA VIVA";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 1.541.195,90";
"02/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MG";"R$ 179.287,04";
"04/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 82.251,00";
"01/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 756,00";
"05/2025";"Legais, Voluntárias e Específicas";"AGRICULTURA FAMILIAR E AGROECOLOGIA";"21 - Organização agrária";"Entidades Empresariais Privadas";"MG";"R$ 200.000,00";
"05/2025";"Legais, Voluntárias e Específicas";"AGRICULTURA FAMILIAR E AGROECOLOGIA";"21 - Organização agrária";"Entidades Empresariais Privadas";"MG";"R$ 207.369,00";
"05/2025";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 319.428,00";
"05/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MG";"R$ 170.240,00";
"02/2025";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 914.085,00";
"02/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 34.648,50";
"01/2025";"Legais, Voluntárias e Específicas";"PROMOCAO DO TRABALHO DECENTE, EMPREGO E RENDA";"11 - Trabalho";"Entidades Sem Fins Lucrativos";"MG";"R$ 100.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS: AGUA EM QUANTIDADE E QUALIDADE PARA SEMPRE";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"MG";"R$ 264.005,78";
"02/2025";"Legais, Voluntárias e Específicas";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 19.844,00";
"06/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 392.522,10";
"04/2025";"Legais, Voluntárias e Específicas";"AVIACAO CIVIL";"26 - Transporte";"Entidades Sem Fins Lucrativos";"MG";"R$ 12.981,20";
"03/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA COM CIDADANIA";"06 - Segurança pública";"Entidades Sem Fins Lucrativos";"MG";"R$ 218.580,00";
"02/2025";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Entidades Empresariais Privadas";"MG";"R$ 586.266,67";
"03/2025";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 23.384.519,25";
"03/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MG";"R$ 400.000,00";
"02/2025";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Entidades Sem Fins Lucrativos";"MG";"R$ 490.000,00";
"05/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 278.271,00";
"03/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA COM CIDADANIA";"06 - Segurança pública";"Entidades Sem Fins Lucrativos";"MG";"R$ 2.856,00";
"04/2025";"Legais, Voluntárias e Específicas";"CULTURA";"13 - Cultura";"Administração Pública Municipal";"MG";"R$ 92.294,70";
"04/2025";"Legais, Voluntárias e Específicas";"AGRICULTURA FAMILIAR E AGROECOLOGIA";"21 - Organização agrária";"Entidades Sem Fins Lucrativos";"MG";"R$ 400.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Municipal";"MG";"R$ 3.840,00";
"05/2025";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"MG";"R$ 1.948.905,42";
"01/2025";"Legais, Voluntárias e Específicas";"CUIDADO E ACOLHIMENTO DE USUARIOS E DEPENDENTES DE ALCOOL E OUTRAS DROGAS";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"MG";"R$ 200.000,00";
"02/2025";"Legais, Voluntárias e Específicas";"PROMOCAO DO DIREITO DE ENVELHECER E DOS DIREITOS HUMANOS DA PESSOA IDOSA";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"MG";"R$ 49.999,82";
"05/2025";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"MG";"R$ 55.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 23.963,14";
"04/2025";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"MG";"R$ 813.531,46";
"04/2025";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 44.117,58";
"04/2025";"Legais, Voluntárias e Específicas";"SAUDE INDIGENA";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 35.467.341,00";
"02/2025";"Legais, Voluntárias e Específicas";"GOVERNANCA FUNDIARIA, REFORMA AGRARIA E REGULARIZACAO DE TERRITORIOS QUILOMBOLAS E DE POVOS E COMUNIDADES TRADICIONAIS";"21 - Organização agrária";"Entidades Sem Fins Lucrativos";"MG";"R$ 637.500,00";
"01/2025";"Legais, Voluntárias e Específicas";"BOLSA FAMILIA: PROTECAO SOCIAL POR MEIO DA TRANSFERENCIA DE RENDA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MG";"R$ 139.126,26";
"04/2025";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"MG";"R$ 477.637,82";
"02/2025";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"MG";"R$ 343.199,75";
"05/2025";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 85.581,00";
"04/2025";"Legais, Voluntárias e Específicas";"AVIACAO CIVIL";"26 - Transporte";"Entidades Sem Fins Lucrativos";"MG";"R$ 3.100,00";
"02/2025";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"MG";"R$ 3.125,00";
"05/2025";"Legais, Voluntárias e Específicas";"ENFRENTAMENTO DA EMERGENCIA CLIMATICA";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"MG";"R$ 41.500,00";
"03/2025";"Legais, Voluntárias e Específicas";"AGRICULTURA FAMILIAR E AGROECOLOGIA";"21 - Organização agrária";"Entidades Sem Fins Lucrativos";"MG";"R$ 2.064.738,00";
"05/2025";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 1.088.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 829.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"PESCA E AQUICULTURA SUSTENTAVEIS";"20 - Agricultura";"Entidades Sem Fins Lucrativos";"MG";"R$ 971.790,00";
"03/2025";"Legais, Voluntárias e Específicas";"PESCA E AQUICULTURA SUSTENTAVEIS";"20 - Agricultura";"Entidades Sem Fins Lucrativos";"MG";"R$ 485.895,00";
"02/2025";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"MG";"R$ 3.202.906,58";
"05/2025";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 31.712,07";
"01/2025";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 1.259.500,00";
"02/2025";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 238.856,00";
"02/2025";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"MG";"R$ 70.000,00";
"01/2025";"Legais, Voluntárias e Específicas";"TRANSFORMACAO DO ESTADO PARA A CIDADANIA E O DESENVOLVIMENTO";"04 - Administração";"Entidades Sem Fins Lucrativos";"MG";"R$ 905.000,00";
"04/2025";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"MG";"R$ 4.770,64";
"04/2025";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 7.813,27";
"02/2025";"Legais, Voluntárias e Específicas";"DIREITO A CULTURA";"13 - Cultura";"Entidades Sem Fins Lucrativos";"MG";"R$ 350.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"PROMOCAO DO DIREITO DE ENVELHECER E DOS DIREITOS HUMANOS DA PESSOA IDOSA";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"MG";"R$ 200.000,00";
"03/2025";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 400.000,00";
"02/2025";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIOECONOMICA DO PUBLICO DO CADASTRO UNICO";"08 - Assistência social";"Entidades Sem Fins Lucrativos";"MG";"R$ 200.000,00";
