"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"07/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 3.226.496,42";
"08/2021";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"PA";"R$ 955.400,00";
"07/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"PA";"R$ 257.828,51";
"09/2021";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 777.961,60";
"04/2021";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"PA";"R$ 499.618,05";
"08/2021";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 72.672,00";
"09/2021";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"PA";"R$ 214.000,00";
"08/2021";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 34.329,72";
"07/2021";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Entidades Sem Fins Lucrativos";"PA";"R$ 1.200,00";
"10/2021";"Constitucionais e Royalties";"Sem informação";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 99.647.071,65";
"01/2021";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Entidades Sem Fins Lucrativos";"PA";"R$ 1.200,00";
"08/2021";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 51.995,66";
"07/2021";"Constitucionais e Royalties";"Sem informação";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 69.682.615,84";
"09/2021";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 34.329,72";
"05/2021";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 91.712,26";
"07/2021";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"PA";"R$ 1.159.305,98";
"12/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 111.015,98";
"12/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"PA";"R$ 2.347.750,37";
"11/2021";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"PA";"R$ 1.300.976,09";
"04/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 3.237.371,50";
"09/2021";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 60.000,00";
"12/2021";"Legais, Voluntárias e Específicas";"SERVIÇOS URBANOS DE ÁGUA E ESGOTO";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 555.910,76";
"05/2021";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 950.534,89";
"06/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"PA";"R$ 695.043,05";
"02/2021";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 38.239,76";
"03/2021";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"PA";"R$ 211.416,88";
"07/2021";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"PA";"R$ 3.506.562,09";
"08/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"PA";"R$ 257.828,51";
"03/2021";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 39.557,00";
"10/2021";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 2.131.554,60";
"11/2021";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 18.561,62";
"01/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"PA";"R$ 397.007,66";
"08/2021";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"PA";"R$ 167.281,00";
"07/2021";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 2.131.354,60";
"12/2021";"Legais, Voluntárias e Específicas";"PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS";"14 - Direitos da cidadania";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 1.380.299,68";
"10/2021";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 39.082,50";
"10/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 3.882.550,56";
"10/2021";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 33.061,07";
"05/2021";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 57.383,86";
"05/2021";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 724.455,84";
"07/2021";"Legais, Voluntárias e Específicas";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"PA";"R$ 1.245.704,66";
"10/2021";"Legais, Voluntárias e Específicas";"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"12 - Educação";"Entidades Sem Fins Lucrativos";"PA";"R$ 1.200,00";
"01/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 4.387.793,93";
"09/2021";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"PA";"R$ 670.504,02";
"05/2021";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"16 - Habitação";"Administração Pública Municipal";"PA";"R$ 58.461,50";
"06/2021";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 475.102,08";
"07/2021";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 68.659,44";
"07/2021";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 53.433,10";
"09/2021";"Constitucionais e Royalties";"Sem informação";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 112.095.235,88";
"10/2021";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"PA";"R$ 1.375.398,89";
"08/2021";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"PA";"R$ 1.585.600,00";
"10/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"PA";"R$ 799.967,81";
"10/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 1.000.000,00";
"10/2021";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"PA";"R$ 1.072.954,45";
"12/2021";"Legais, Voluntárias e Específicas";"ESPORTE";"27 - Desporto e lazer";"Administração Pública Municipal";"PA";"R$ 998.934,57";
"06/2021";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"15 - Urbanismo";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 474.068,20";
"06/2021";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"PA";"R$ 1.170.787,59";
"02/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"PA";"R$ 1.228.035,15";
"11/2021";"Constitucionais e Royalties";"Sem informação";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 99.647.071,65";
"09/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 3.543.103,39";
"06/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 3.135.425,11";
"06/2021";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"PA";"R$ 1.551.825,13";
"11/2021";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"PA";"R$ 446.962,20";
"10/2021";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 743.850,00";
"06/2021";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"PA";"R$ 1.326.643,67";
"01/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"PA";"R$ 198.705,23";
"09/2021";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Municipal";"PA";"R$ 589.129,00";
"11/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"PA";"R$ 287.306,00";
"11/2021";"Legais, Voluntárias e Específicas";"EDUCACAO INFANTIL";"12 - Educação";"Administração Pública Municipal";"PA";"R$ 439.203,91";
"08/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"PA";"R$ 1.550.828,42";
"05/2021";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 47.439,00";
"06/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"PA";"R$ 9.642.840,07";
"08/2021";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"PA";"R$ 377,12";
"11/2021";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"10 - Saúde";"Fundo Público";"PA";"R$ 882.782,40";
"06/2021";"Constitucionais e Royalties";"Sem informação";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 70.353.391,27";
"06/2021";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 40.083,00";
"12/2021";"Legais, Voluntárias e Específicas";"SERVICOS URBANOS DE AGUA E ESGOTO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 648.712,52";
"05/2021";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"PA";"R$ 663.840,65";
"08/2021";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 1.546.627,87";
"12/2021";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 82.224,00";
"02/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 3.829.061,16";
"03/2021";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 106.044,16";
"08/2021";"Constitucionais e Royalties";"Sem informação";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 64.507.490,00";
"09/2021";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"PA";"R$ 385.619,05";
"10/2021";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 463.047,31";
"03/2021";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 100.000,00";
"12/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 5.138.973,39";
"04/2021";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"18 - Gestão ambiental";"Administração Pública Municipal";"PA";"R$ 184.303,42";
"12/2021";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 102.866,96";
"07/2021";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"PA";"R$ 487.949,00";
"07/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"20 - Agricultura";"Administração Pública Municipal";"PA";"R$ 606.412,24";
"04/2021";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 35.200,00";
"06/2021";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Entidades Sem Fins Lucrativos";"PA";"R$ 300.000,00";
"11/2021";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 38.674,50";
"03/2021";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 25.692,21";
"07/2021";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 1.365.978,15";
"11/2021";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"PA";"R$ 284.709,33";
"11/2021";"Legais, Voluntárias e Específicas";"Múltiplo";"10 - Saúde";"Administração Pública Municipal";"PA";"R$ 144.851,91";
"08/2021";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"PA";"R$ 894.670,38";
"12/2021";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 2.607.528,71";
"08/2021";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 475.102,08";
"06/2021";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 418.567,50";
"07/2021";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"PA";"R$ 12,88";
"08/2021";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"PA";"R$ 973.176,59";
"05/2021";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"PA";"R$ 5.288.294,97";
"03/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"PA";"R$ 2.400,00";
"06/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"PA";"R$ 417.738,38";
"12/2021";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 5.774.432,76";
"04/2021";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 20.744,92";
"12/2021";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"PA";"R$ 396.136,00";
"06/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"20 - Agricultura";"Administração Pública Municipal";"PA";"R$ 529.682,21";
"08/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 11.448.342,83";
"08/2021";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"PA";"R$ 1.188.057,74";
"12/2021";"Legais, Voluntárias e Específicas";"Múltiplo";"10 - Saúde";"Administração Pública Municipal";"PA";"R$ 149.210,00";
"09/2021";"Legais, Voluntárias e Específicas";"Múltiplo";"10 - Saúde";"Administração Pública Municipal";"PA";"R$ 494.017,87";
"06/2021";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"PA";"R$ 1.765.271,68";
"04/2021";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 629.741.488,16";
"11/2021";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 107.223,27";
"08/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"PA";"R$ 1.200,00";
"10/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"PA";"R$ 1.381.504,27";
"02/2021";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 29.652,00";
"07/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"PA";"R$ 967.597,42";
"04/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"PA";"R$ 5.166,00";
"12/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"15 - Urbanismo";"Administração Pública Municipal";"PA";"R$ 1.486.060,05";
"09/2021";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"PA";"R$ 167.125,00";
"12/2021";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"PA";"R$ 387.399,58";
"09/2021";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 475.102,08";
"05/2021";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"PA";"R$ 1.200,00";
"12/2021";"Legais, Voluntárias e Específicas";"QUALIDADE AMBIENTAL URBANA";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"PA";"R$ 400.000,00";
"11/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Sem Fins Lucrativos";"PA";"R$ 1.449.723,93";
"05/2021";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"PA";"R$ 447.553,72";
"10/2021";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"PA";"R$ 224.600,00";
"11/2021";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"PA";"R$ 8.812.290,00";
"11/2021";"Legais, Voluntárias e Específicas";"SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 1.035.591,06";
"12/2021";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"PA";"R$ 3.300.633,70";
"12/2021";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"PA";"R$ 31.806,31";
"04/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"PA";"R$ 198.705,23";
"12/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"PA";"R$ 294.891,17";
"02/2021";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"PA";"R$ 198.705,23";
"08/2021";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"PA";"R$ 2.144.394,60";
