"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"02/2020";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 35.282,35";
"01/2020";"Legais, Voluntárias e Específicas";"QUALIDADE AMBIENTAL";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 7.091.957,00";
"08/2020";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 5.412.463,54";
"07/2020";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 1.085.277,45";
"10/2020";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"08 - Assistência social";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 2.858.090,00";
"10/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 0,00";
"01/2020";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MA";"R$ 2.798.658,94";
"10/2020";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 55.179.786,20";
"12/2020";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MA";"R$ 3.788.132,14";
"04/2020";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA E TRANSITO";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 132.412,84";
"12/2020";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MA";"R$ 22.278.288,34";
"05/2020";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 35.282,35";
"06/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 743.708,37";
"11/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 969.460,99";
"09/2020";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"MA";"R$ 18.182,35";
"03/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 6.805.080,00";
"01/2020";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Entidades Sem Fins Lucrativos";"MA";"R$ 200.000,00";
"08/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 192.222,14";
"03/2020";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MA";"R$ 50.184,29";
"01/2020";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 3.562.624,37";
"06/2020";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"MA";"R$ 12.000,00";
"03/2020";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MA";"R$ 2.231.710,13";
"12/2020";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MA";"R$ 94.588,20";
"04/2020";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 1.618.713,24";
"11/2020";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MA";"R$ 1.282.469,98";
"12/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 5.245.648,43";
"12/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 1.685.885,23";
"06/2020";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"10 - Saúde";"Fundo Público";"MA";"R$ 619.000,00";
"03/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MA";"R$ 2.052.417,41";
"04/2020";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 73.360.450,21";
"12/2020";"Legais, Voluntárias e Específicas";"PREVIDENCIA SOCIAL";"09 - Previdência social";"Administração Pública Municipal";"MA";"R$ 761.592,00";
"05/2020";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"MA";"R$ 227.059,20";
"09/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 134.730,00";
"04/2020";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"MA";"R$ 34.532.763,00";
"02/2020";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Fundo Público";"MA";"R$ 48.750,00";
"11/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 33.336,28";
"06/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 31.650,00";
"04/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 4.220.713,76";
"02/2020";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 49.337.792,02";
"11/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 798.059,57";
"10/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 5.246.426,82";
"10/2020";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MA";"R$ 28.399,68";
"05/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 480.290,00";
"04/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 2.539.510,87";
"08/2020";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 125.570.854,66";
"09/2020";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MA";"R$ 15.722.440,28";
"07/2020";"Legais, Voluntárias e Específicas";"MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 374.946,00";
"07/2020";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MA";"R$ 2.023.165,00";
"06/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 120.316,60";
"11/2020";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 36.893.945,65";
"06/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"MA";"R$ 1.080.000,00";
"12/2020";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"10 - Saúde";"Fundo Público";"MA";"R$ 198.000,00";
"06/2020";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 7.072.791,30";
"07/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 150.000,00";
"11/2020";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 1.876.968,70";
"05/2020";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 1.618.713,24";
"04/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 2.258.120,00";
"07/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 1.935.490,49";
"06/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 439.220,00";
"12/2020";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 3.911.923,71";
"02/2020";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MA";"R$ 213.750,00";
"03/2020";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 154.858,37";
"08/2020";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MA";"R$ 32.212,76";
"08/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 33.473.000,00";
"03/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"08 - Assistência social";"Administração Pública Municipal";"MA";"R$ 351.096,73";
"03/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 6.996.293,58";
"08/2020";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Municipal";"MA";"R$ 335.596,00";
"09/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 123.950,00";
"10/2020";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MA";"R$ 273.317,28";
"10/2020";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 555.173.075,49";
"06/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 1.435.333,68";
"10/2020";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 2.633.940,64";
"07/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 341.850,00";
"08/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MA";"R$ 14.175.820,92";
"12/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"20 - Agricultura";"Administração Pública Municipal";"MA";"R$ 4.856.400,50";
"12/2020";"Legais, Voluntárias e Específicas";"ATENCAO INTEGRAL A PRIMEIRA INFANCIA";"08 - Assistência social";"Administração Pública Municipal";"MA";"R$ 43.766,00";
"10/2020";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MA";"R$ 21.454.144,40";
"02/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 2.170.547,72";
"11/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 41.330,00";
"07/2020";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"06 - Segurança pública";"Administração Pública Municipal";"MA";"R$ 369.212,09";
"02/2020";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"MA";"R$ 1.065.776,13";
"11/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MA";"R$ 21.859.929,56";
"11/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 392.285,21";
"05/2020";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 497.761.087,29";
"10/2020";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 1.962.203,15";
"03/2020";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 461.799.544,36";
"07/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 1.749.819,55";
"10/2020";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 1.177.861,72";
"07/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 13.227.368,00";
"04/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 3.799.586,00";
"12/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 12.704.230,55";
"09/2020";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 4.489.088,72";
"12/2020";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"MA";"R$ 1.084,73";
"05/2020";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Administração Pública Municipal";"MA";"R$ 19.135,82";
"01/2020";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 225.295.257,91";
"07/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 7.433.801,94";
"08/2020";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"MA";"R$ 17.509.185,00";
"09/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 2.165.162,34";
"11/2020";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MA";"R$ 2.759.611,14";
"05/2020";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Entidades Empresariais Privadas";"MA";"R$ 58.047,64";
"07/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 991.224,00";
"10/2020";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 42.117,70";
"04/2020";"Legais, Voluntárias e Específicas";"REFORMA AGRARIA E GOVERNANCA FUNDIARIA";"21 - Organização agrária";"Administração Pública Municipal";"MA";"R$ 1.278.000,00";
"05/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 411.574,00";
"12/2020";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MA";"R$ 88.574,07";
"06/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 236.714,00";
"12/2020";"Legais, Voluntárias e Específicas";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"MA";"R$ 166.656,00";
"12/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MA";"R$ 18.323.121,43";
"11/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 18.442.825,77";
"10/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 911.282,15";
"02/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 11.153.306,00";
"06/2020";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"10 - Saúde";"Fundo Público";"MA";"R$ 1.341.000,00";
"09/2020";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MA";"R$ 2.780.531,67";
"10/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Entidades Sem Fins Lucrativos";"MA";"R$ 6.433.381,00";
"10/2020";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MA";"R$ 2.786.849,04";
"02/2020";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 205.411.981,68";
"07/2020";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MA";"R$ 3.515.137,94";
"12/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 19.518.223,07";
"05/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MA";"R$ 5.302.200,94";
"08/2020";"Legais, Voluntárias e Específicas";"VIGILANCIA EM SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 1.618.713,24";
"11/2020";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 30.658.887,70";
"05/2020";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MA";"R$ 2.767.214,35";
"06/2020";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 540.069.316,22";
"08/2020";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 423.679.266,47";
"08/2020";"Legais, Voluntárias e Específicas";"ASSISTENCIA FARMACEUTICA NO SUS";"10 - Saúde";"Fundo Público";"MA";"R$ 3.617.137,94";
"04/2020";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 47.503,56";
"12/2020";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MA";"R$ 5.629.621,58";
"03/2020";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA E DA ARTICULACAO DE POLITICAS PUBLICAS";"08 - Assistência social";"Fundo Público";"MA";"R$ 2.413.988,51";
"11/2020";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 153.603.519,54";
"01/2020";"Legais, Voluntárias e Específicas";"REFORMA AGRARIA E GOVERNANCA FUNDIARIA";"20 - Agricultura";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 1.541.700,00";
"04/2020";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 237.201.086,38";
"04/2020";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MA";"R$ 4.763.564,50";
"12/2020";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"MA";"R$ 1.631.000,00";
"06/2020";"Legais, Voluntárias e Específicas";"ATENCAO ESPECIALIZADA A SAUDE";"10 - Saúde";"Fundo Público";"MA";"R$ 91.808.469,62";
"07/2020";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Municipal";"MA";"R$ 4.765.296,43";
"07/2020";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"MA";"R$ 256.024,92";
"10/2020";"Constitucionais e Royalties";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 205.411.981,68";
"12/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 18.715.222,80";
"05/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 21.049.830,12";
"03/2020";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"MA";"R$ 2.436.260,00";
"03/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 25.012.265,09";
"09/2020";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MA";"R$ 1.942.604,66";
"06/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 4.384.036,31";
"08/2020";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA DE QUALIDADE";"12 - Educação";"Administração Pública Municipal";"MA";"R$ 698.243,88";
"04/2020";"Legais, Voluntárias e Específicas";"PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Fundo Público";"MA";"R$ 2.922.739,59";
"01/2020";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Fundo Público";"MA";"R$ 11.592.216,76";
"12/2020";"Legais, Voluntárias e Específicas";"REFORMA AGRARIA E GOVERNANCA FUNDIARIA";"21 - Organização agrária";"Administração Pública Municipal";"MA";"R$ 2.618.548,09";
