"Mês/Ano";"Tipo";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Valor Transferido";
"02/2019";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 192.081,43";
"10/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"MG";"R$ 540.950,54";
"10/2019";"Legais, Voluntárias e Específicas";"Múltiplo";"10 - Saúde";"Fundo Público";"MG";"R$ 225.866,67";
"02/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 30.361,94";
"03/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 2.965.635,00";
"12/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 1.663.447,52";
"09/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 6.143.284,36";
"12/2019";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 47.066.645,40";
"09/2019";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 295.799,71";
"01/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"MG";"R$ 39.478,72";
"08/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 3.917.135,47";
"11/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 742.242,06";
"06/2019";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Sem Fins Lucrativos";"MG";"R$ 4.000,10";
"03/2019";"Legais, Voluntárias e Específicas";"Múltiplo";"MU - Múltiplo";"Administração Pública Municipal";"MG";"R$ 878.058,15";
"08/2019";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 3.345.615,91";
"07/2019";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 713.760,00";
"09/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Municipal";"MG";"R$ 504.062,21";
"05/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 210.000,00";
"02/2019";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"28 - Encargos especiais";"Entidades Empresariais Privadas";"MG";"R$ 37.036,04";
"02/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"MG";"R$ 749.342,14";
"12/2019";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 79.505,62";
"05/2019";"Legais, Voluntárias e Específicas";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 44.881.607,04";
"05/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"MG";"R$ 709.377,21";
"07/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MG";"R$ 1.018.300,00";
"08/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Municipal";"MG";"R$ 20.018,70";
"04/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 47.290,00";
"06/2019";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"MG";"R$ 547.999,00";
"05/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MG";"R$ 809.068,10";
"12/2019";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Sem Informação";"MG";"R$ 8.353.332,00";
"12/2019";"Legais, Voluntárias e Específicas";"MOBILIDADE URBANA";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 1.638.350,00";
"10/2019";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Administração Pública Municipal";"MG";"R$ 2.219.406,56";
"11/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 1.693.885,89";
"12/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 433.420,23";
"11/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MG";"R$ 837.928,60";
"05/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Municipal";"MG";"R$ 749.689,97";
"11/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 60.070,80";
"05/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"16 - Habitação";"Administração Pública Municipal";"MG";"R$ 1.050.417,35";
"02/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 1.490.304,61";
"06/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Municipal";"MG";"R$ 693.653,87";
"03/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"MG";"R$ 528.048,73";
"12/2019";"Legais, Voluntárias e Específicas";"GESTAO DE RISCOS E DE DESASTRES";"17 - Saneamento";"Administração Pública Municipal";"MG";"R$ 1.194.058,99";
"10/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 1.024.219,79";
"01/2019";"Legais, Voluntárias e Específicas";"POLITICAS PARA AS MULHERES: PROMOCAO DA IGUALDADE E ENFRENTAMENTO A VIOLENCIA";"14 - Direitos da cidadania";"Entidades Sem Fins Lucrativos";"MG";"R$ 453.943,00";
"07/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Empresariais Privadas";"MG";"R$ 24.086,78";
"11/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"MG";"R$ 616.766,62";
"06/2019";"Legais, Voluntárias e Específicas";"ATENÇÃO BÁSICA EM SAÚDE";"10 - Saúde";"Fundo Público";"MG";"R$ 50.000,00";
"09/2019";"Legais, Voluntárias e Específicas";"POLITICA EXTERNA";"07 - Relações exteriores";"Administração Pública Municipal";"MG";"R$ 1.185.214,10";
"12/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 1.389.054,87";
"02/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"MG";"R$ 611.255,36";
"06/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"MG";"R$ 772.808,00";
"11/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 3.282.970,49";
"10/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 493.403,80";
"02/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 631.951.622,17";
"12/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO REGIONAL E TERRITORIAL";"04 - Administração";"Entidades Sem Fins Lucrativos";"MG";"R$ 722.728,80";
"09/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 428.509.645,67";
"06/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"MG";"R$ 487.435,59";
"09/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MG";"R$ 1.394.737,15";
"12/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"17 - Saneamento";"Administração Pública Municipal";"MG";"R$ 44.793.808,39";
"03/2019";"Legais, Voluntárias e Específicas";"MORADIA DIGNA";"16 - Habitação";"Administração Pública Municipal";"MG";"R$ 352.535,43";
"05/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 619.844.125,33";
"06/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Empresariais Privadas";"MG";"R$ 25.823,36";
"04/2019";"Legais, Voluntárias e Específicas";"TURISMO SOCIAL NO BRASIL: UMA VIAGEM DE INCLUSÃO";"23 - Comércio e serviços";"Administração Pública Municipal";"MG";"R$ 204.750,00";
"09/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MG";"R$ 1.363.628,68";
"04/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"MG";"R$ 709.377,21";
"05/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"MG";"R$ 469.208,30";
"09/2019";"Legais, Voluntárias e Específicas";"Múltiplo";"MU - Múltiplo";"Fundo Público";"MG";"R$ 56.000,00";
"12/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MG";"R$ 1.352.101,50";
"01/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 603.339.936,10";
"01/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 1.943.937,35";
"04/2019";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA, DO CADASTRO UNICO E DA ARTICULACAO DE POLITICAS SOCIAIS";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 7.734,85";
"08/2019";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"MG";"R$ 4.250.981,25";
"12/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MG";"R$ 22.663.874,30";
"06/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO DA INDUSTRIA, COMERCIO E SERVICOS";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 750.000,00";
"03/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 26.053.457,35";
"12/2019";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"MG";"R$ 7.432.411,92";
"07/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 3.887.036,25";
"06/2019";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 7.956.719,14";
"07/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 734.124,37";
"02/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Entidades Empresariais Privadas";"MG";"R$ 9.200,00";
"08/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"MG";"R$ 595.491,64";
"09/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 3.933.204,44";
"01/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 2.707.154,60";
"11/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 21.063.094,85";
"11/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 30.422.304,84";
"11/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 551.457.189,53";
"06/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Entidades Empresariais Privadas";"MG";"R$ 4.600,00";
"02/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 24.910.131,79";
"08/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 489.203.440,71";
"12/2019";"Legais, Voluntárias e Específicas";"CONSERVACAO E USO SUSTENTAVEL DA BIODIVERSIDADE";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"MG";"R$ 1.534.205,61";
"08/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MG";"R$ 881.568,38";
"07/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 10.226.291,49";
"05/2019";"Legais, Voluntárias e Específicas";"INCLUSAO SOCIAL POR MEIO DO BOLSA FAMILIA, DO CADASTRO UNICO E DA ARTICULACAO DE POLITICAS SOCIAIS";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 7.686,34";
"04/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 27.669.857,96";
"07/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 1.547.873,07";
"03/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 497.496.544,54";
"09/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"MG";"R$ 614.064,61";
"10/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 1.867.918,29";
"12/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 47.519,49";
"10/2019";"Legais, Voluntárias e Específicas";"SERVIÇOS URBANOS DE ÁGUA E ESGOTO";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 1.086.475,27";
"11/2019";"Legais, Voluntárias e Específicas";"JUSTICA, CIDADANIA E SEGURANCA PUBLICA";"06 - Segurança pública";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 1.409.910,29";
"10/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MG";"R$ 1.312.787,04";
"08/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"MG";"R$ 708.365,10";
"07/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"MG";"R$ 708.365,10";
"11/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MG";"R$ 6.269.057,47";
"12/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 10.647.156,39";
"06/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 13.843.053,17";
"06/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 257.332,34";
"06/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 511.523.467,01";
"10/2019";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 4.574.476,50";
"12/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Municipal";"MG";"R$ 15.836.598,01";
"01/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Empresariais Privadas";"MG";"R$ 736.578,80";
"04/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MG";"R$ 107.294,98";
"07/2019";"Legais, Voluntárias e Específicas";"EDUCACAO BASICA";"12 - Educação";"Administração Pública Municipal";"MG";"R$ 1.596.786,23";
"07/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 32.922.176,95";
"08/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 3.188.894,42";
"06/2019";"Legais, Voluntárias e Específicas";"OFERTA DE AGUA";"18 - Gestão ambiental";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 4.200.000,00";
"07/2019";"Legais, Voluntárias e Específicas";"EDUCACAO DE QUALIDADE PARA TODOS";"12 - Educação";"Entidades Sem Fins Lucrativos";"MG";"R$ 9.450.617,71";
"06/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO E PROMOCAO DO TURISMO";"23 - Comércio e serviços";"Administração Pública Municipal";"MG";"R$ 1.180.043,87";
"06/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL, ABASTECIMENTO E COMERCIALIZACAO";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 4.011.025,20";
"11/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 4.681.529,48";
"08/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MG";"R$ 1.767.631,95";
"07/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 441.181.036,84";
"04/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 9.134.231,98";
"06/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 3.321.196,86";
"12/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 3.777.187,39";
"12/2019";"Legais, Voluntárias e Específicas";"Múltiplo";"MU - Múltiplo";"Fundo Público";"MG";"R$ 72.000,00";
"09/2019";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 8.175.451,76";
"10/2019";"Constitucionais e Royalties";"OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"28 - Encargos especiais";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 467.772.134,64";
"10/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 2.407.090,76";
"07/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MG";"R$ 2.569.425,97";
"01/2019";"Legais, Voluntárias e Específicas";"RECURSOS HIDRICOS";"18 - Gestão ambiental";"Entidades Sem Fins Lucrativos";"MG";"R$ 2.542.011,85";
"05/2019";"Legais, Voluntárias e Específicas";"SANEAMENTO BASICO";"10 - Saúde";"Administração Pública Municipal";"MG";"R$ 9.994.273,55";
"01/2019";"Legais, Voluntárias e Específicas";"SEGURANCA ALIMENTAR E NUTRICIONAL";"10 - Saúde";"Fundo Público";"MG";"R$ 1.220.000,00";
"12/2019";"Legais, Voluntárias e Específicas";"CIENCIA, TECNOLOGIA E INOVACAO";"19 - Ciência e Tecnologia";"Entidades Sem Fins Lucrativos";"MG";"R$ 11.998.186,78";
"09/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 38.849.712,09";
"05/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MG";"R$ 1.740.345,87";
"10/2019";"Legais, Voluntárias e Específicas";"FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS)";"10 - Saúde";"Entidades Sem Fins Lucrativos";"MG";"R$ 26.439.120,86";
"10/2019";"Legais, Voluntárias e Específicas";"ESPORTE, CIDADANIA E DESENVOLVIMENTO";"27 - Desporto e lazer";"Administração Pública Municipal";"MG";"R$ 2.883.704,07";
"08/2019";"Legais, Voluntárias e Específicas";"CONSOLIDACAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"08 - Assistência social";"Administração Pública Municipal";"MG";"R$ 115.852,19";
"03/2019";"Legais, Voluntárias e Específicas";"PLANEJAMENTO URBANO";"15 - Urbanismo";"Administração Pública Municipal";"MG";"R$ 12.345.748,14";
"12/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO DA INDUSTRIA, COMERCIO E SERVICOS";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 13.679.109,00";
"05/2019";"Legais, Voluntárias e Específicas";"CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"13 - Cultura";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 350.000,00";
"05/2019";"Legais, Voluntárias e Específicas";"AGROPECUARIA SUSTENTAVEL";"20 - Agricultura";"Administração Pública Municipal";"MG";"R$ 3.416.017,07";
"03/2019";"Legais, Voluntárias e Específicas";"DESENVOLVIMENTO DA INDUSTRIA, COMERCIO E SERVICOS";"22 - Indústria";"Administração Pública Estadual ou do Distrito Federal";"MG";"R$ 1.870.000,00";
